As on Wed| Dec 06 2017| 23:15 GMT
base_currency_complete_name,base_currency,other_currency,other_per_base
Iran Rials (IRR),IRR,IDR,0.3836
Iran Rials (IRR),IRR,IRR,1
Iran Rials (IRR),IRR,IQD,0.0339
Iran Rials (IRR),IRR,ILS,0.0001
Iran Rials (IRR),IRR,JMD,0.0035
Iran Rials (IRR),IRR,JOD,0
Iran Rials (IRR),IRR,KES,0.0029
Iran Rials (IRR),IRR,KWD,0
Iran Rials (IRR),IRR,LBP,0.0427
Iran Rials (IRR),IRR,MYR,0.0001
Iran Rials (IRR),IRR,MUR,0.001
Iran Rials (IRR),IRR,MXN,0.0005
Iran Rials (IRR),IRR,MAD,0.0003
Iran Rials (IRR),IRR,NZD,0
Iran Rials (IRR),IRR,NOK,0.0002
Iran Rials (IRR),IRR,OMR,0
Iran Rials (IRR),IRR,PEN,0.0001
Iran Rials (IRR),IRR,PHP,0.0014
Iran Rials (IRR),IRR,PLN,0.0001
Iran Rials (IRR),IRR,QAR,0.0001
Iran Rials (IRR),IRR,RON,0.0001
Iran Rials (IRR),IRR,RUB,0.0017
Iran Rials (IRR),IRR,SAR,0.0001
Iran Rials (IRR),IRR,SGD,0
Iran Rials (IRR),IRR,SKK,0
Iran Rials (IRR),IRR,ZAR,0.0004
Iran Rials (IRR),IRR,KRW,0.031
Iran Rials (IRR),IRR,LKR,0.0043
Iran Rials (IRR),IRR,SDG,0.0002
Iran Rials (IRR),IRR,SEK,0.0002
Iran Rials (IRR),IRR,CHF,0
Iran Rials (IRR),IRR,TWD,0.0009
Iran Rials (IRR),IRR,THB,0.0009
Iran Rials (IRR),IRR,TTD,0.0002
Iran Rials (IRR),IRR,TND,0.0001
Iran Rials (IRR),IRR,TRY,0.0001
Iran Rials (IRR),IRR,VEF,0.0003
Iran Rials (IRR),IRR,VND,0.644
Iran Rials (IRR),IRR,ZMK,0
Iraq Dinars (IQD),IQD,AUD,0.0011                        
Iraq Dinars (IQD),IQD,CAD,0.0011                        
Iraq Dinars (IQD),IQD,EUR,0.0007                        
Iraq Dinars (IQD),IQD,JPY,0.0939                        
Iraq Dinars (IQD),IQD,PKR,0.0882                        
Iraq Dinars (IQD),IQD,AED,0.0031                        
Iraq Dinars (IQD),IQD,GBP,0.0006                        
Iraq Dinars (IQD),IQD,USD,0.0008                        
Iraq Dinars (IQD),IQD,AFN,0.0576
Iraq Dinars (IQD),IQD,ALL,0.0948
Iraq Dinars (IQD),IQD,DZD,0.0964
Iraq Dinars (IQD),IQD,ARS,0.0144
Iraq Dinars (IQD),IQD,BSD,0.0008
Iraq Dinars (IQD),IQD,BHD,0.0003
Iraq Dinars (IQD),IQD,BDT,0.0694
Iraq Dinars (IQD),IQD,BBD,0.0017
Iraq Dinars (IQD),IQD,BMD,0.0008
Iraq Dinars (IQD),IQD,BRL,0.0027
Iraq Dinars (IQD),IQD,BGN,0.0014
Iraq Dinars (IQD),IQD,XOF,0.4647
Iraq Dinars (IQD),IQD,XAF,0.4647
Iraq Dinars (IQD),IQD,CLP,0.5468
Iraq Dinars (IQD),IQD,CNY,0.0055
Iraq Dinars (IQD),IQD,COP,2.5164
Iraq Dinars (IQD),IQD,XPF,0.0845
Iraq Dinars (IQD),IQD,CRC,0.4733
Iraq Dinars (IQD),IQD,HRK,0.0053
Iraq Dinars (IQD),IQD,CZK,0.0182
Iraq Dinars (IQD),IQD,DKK,0.0053
Iraq Dinars (IQD),IQD,DOP,0.0402
Iraq Dinars (IQD),IQD,XCD,0.0023
Iraq Dinars (IQD),IQD,EGP,0.0149
Iraq Dinars (IQD),IQD,EEK,0.0008
Iraq Dinars (IQD),IQD,FJD,0.0017
Iraq Dinars (IQD),IQD,HKD,0.0065
Iraq Dinars (IQD),IQD,HUF,0.2227
Iraq Dinars (IQD),IQD,ISK,0.0874
Iraq Dinars (IQD),IQD,XDR,0.0006
Iraq Dinars (IQD),IQD,INR,0.054
Iraq Dinars (IQD),IQD,IDR,11.3247
Iraq Dinars (IQD),IQD,IRR,29.5245
Iraq Dinars (IQD),IQD,IQD,1
Iraq Dinars (IQD),IQD,ILS,0.0029
Iraq Dinars (IQD),IQD,JMD,0.1048
Iraq Dinars (IQD),IQD,JOD,0.0006
Iraq Dinars (IQD),IQD,KES,0.0861
Iraq Dinars (IQD),IQD,KWD,0.0003
Iraq Dinars (IQD),IQD,LBP,1.2607
Iraq Dinars (IQD),IQD,MYR,0.0034
Iraq Dinars (IQD),IQD,MUR,0.0282
Iraq Dinars (IQD),IQD,MXN,0.0158
Iraq Dinars (IQD),IQD,MAD,0.0079
Iraq Dinars (IQD),IQD,NZD,0.0012
Iraq Dinars (IQD),IQD,NOK,0.0069
Iraq Dinars (IQD),IQD,OMR,0.0003
Iraq Dinars (IQD),IQD,PEN,0.0027
Iraq Dinars (IQD),IQD,PHP,0.0424
Iraq Dinars (IQD),IQD,PLN,0.003
Iraq Dinars (IQD),IQD,QAR,0.003
Iraq Dinars (IQD),IQD,RON,0.0033
Iraq Dinars (IQD),IQD,RUB,0.0495
Iraq Dinars (IQD),IQD,SAR,0.0031
Iraq Dinars (IQD),IQD,SGD,0.0011
Iraq Dinars (IQD),IQD,SKK,0.0008
Iraq Dinars (IQD),IQD,ZAR,0.0113
Iraq Dinars (IQD),IQD,KRW,0.9144
Iraq Dinars (IQD),IQD,LKR,0.1283
Iraq Dinars (IQD),IQD,SDG,0.0056
Iraq Dinars (IQD),IQD,SEK,0.007
Iraq Dinars (IQD),IQD,CHF,0.0008
Iraq Dinars (IQD),IQD,TWD,0.0251
Iraq Dinars (IQD),IQD,THB,0.0273
Iraq Dinars (IQD),IQD,TTD,0.0056
Iraq Dinars (IQD),IQD,TND,0.0021
Iraq Dinars (IQD),IQD,TRY,0.0032
Iraq Dinars (IQD),IQD,VEF,0.0084
Iraq Dinars (IQD),IQD,VND,19.0147
Iraq Dinars (IQD),IQD,ZMK,0.0008
Israel New Shekels (ILS),ILS,AUD,0.3761                        
Israel New Shekels (ILS),ILS,CAD,0.3638                        
Israel New Shekels (ILS),ILS,EUR,0.2409                        
Israel New Shekels (ILS),ILS,JPY,31.9233                        
Israel New Shekels (ILS),ILS,PKR,29.9798                        
Israel New Shekels (ILS),ILS,AED,1.0445                        
Israel New Shekels (ILS),ILS,GBP,0.2125                        
Israel New Shekels (ILS),ILS,USD,0.2844                        
Israel New Shekels (ILS),ILS,AFN,19.6025
Israel New Shekels (ILS),ILS,ALL,32.2513
Israel New Shekels (ILS),ILS,DZD,32.7943
Israel New Shekels (ILS),ILS,ARS,4.905
Israel New Shekels (ILS),ILS,BSD,0.2844
Israel New Shekels (ILS),ILS,BHD,0.1069
Israel New Shekels (ILS),ILS,BDT,23.5937
Israel New Shekels (ILS),ILS,BBD,0.5688
Israel New Shekels (ILS),ILS,BMD,0.2844
Israel New Shekels (ILS),ILS,BRL,0.9202
Israel New Shekels (ILS),ILS,BGN,0.4712
Israel New Shekels (ILS),ILS,XOF,158.0408
Israel New Shekels (ILS),ILS,XAF,158.0408
Israel New Shekels (ILS),ILS,CLP,185.9433
Israel New Shekels (ILS),ILS,CNY,1.8813
Israel New Shekels (ILS),ILS,COP,855.7225
Israel New Shekels (ILS),ILS,XPF,28.7508
Israel New Shekels (ILS),ILS,CRC,160.945
Israel New Shekels (ILS),ILS,HRK,1.8183
Israel New Shekels (ILS),ILS,CZK,6.1729
Israel New Shekels (ILS),ILS,DKK,1.7929
Israel New Shekels (ILS),ILS,DOP,13.6646
Israel New Shekels (ILS),ILS,XCD,0.7679
Israel New Shekels (ILS),ILS,EGP,5.0588
Israel New Shekels (ILS),ILS,EEK,0.2844
Israel New Shekels (ILS),ILS,FJD,0.5931
Israel New Shekels (ILS),ILS,HKD,2.222
Israel New Shekels (ILS),ILS,HUF,75.7209
Israel New Shekels (ILS),ILS,ISK,29.7286
Israel New Shekels (ILS),ILS,XDR,0.2012
Israel New Shekels (ILS),ILS,INR,18.3526
Israel New Shekels (ILS),ILS,IDR,3851.1134
Israel New Shekels (ILS),ILS,IRR,10040.19
Israel New Shekels (ILS),ILS,IQD,340.063
Israel New Shekels (ILS),ILS,ILS,1
Israel New Shekels (ILS),ILS,JMD,35.6365
Israel New Shekels (ILS),ILS,JOD,0.2016
Israel New Shekels (ILS),ILS,KES,29.2647
Israel New Shekels (ILS),ILS,KWD,0.0858
Israel New Shekels (ILS),ILS,LBP,428.7342
Israel New Shekels (ILS),ILS,MYR,1.1591
Israel New Shekels (ILS),ILS,MUR,9.5969
Israel New Shekels (ILS),ILS,MXN,5.3673
Israel New Shekels (ILS),ILS,MAD,2.6866
Israel New Shekels (ILS),ILS,NZD,0.4135
Israel New Shekels (ILS),ILS,NOK,2.3514
Israel New Shekels (ILS),ILS,OMR,0.1094
Israel New Shekels (ILS),ILS,PEN,0.9202
Israel New Shekels (ILS),ILS,PHP,14.4267
Israel New Shekels (ILS),ILS,PLN,1.0151
Israel New Shekels (ILS),ILS,QAR,1.0352
Israel New Shekels (ILS),ILS,RON,1.1157
Israel New Shekels (ILS),ILS,RUB,16.835
Israel New Shekels (ILS),ILS,SAR,1.0665
Israel New Shekels (ILS),ILS,SGD,0.3837
Israel New Shekels (ILS),ILS,SKK,0.2844
Israel New Shekels (ILS),ILS,ZAR,3.8458
Israel New Shekels (ILS),ILS,KRW,310.9675
Israel New Shekels (ILS),ILS,LKR,43.6243
Israel New Shekels (ILS),ILS,SDG,1.9051
Israel New Shekels (ILS),ILS,SEK,2.3968
Israel New Shekels (ILS),ILS,CHF,0.2814
Israel New Shekels (ILS),ILS,TWD,8.5352
Israel New Shekels (ILS),ILS,THB,9.2776
Israel New Shekels (ILS),ILS,TTD,1.916
Israel New Shekels (ILS),ILS,TND,0.7069
Israel New Shekels (ILS),ILS,TRY,1.0955
Israel New Shekels (ILS),ILS,VEF,2.8405
Israel New Shekels (ILS),ILS,VND,6466.2028
Israel New Shekels (ILS),ILS,ZMK,0.2844
Jamaica Dollars (JMD),JMD,AUD,0.0106                        
Jamaica Dollars (JMD),JMD,CAD,0.0102                        
Jamaica Dollars (JMD),JMD,EUR,0.0068                        
Jamaica Dollars (JMD),JMD,JPY,0.8958                        
Jamaica Dollars (JMD),JMD,PKR,0.8413                        
Jamaica Dollars (JMD),JMD,AED,0.0293                        
Jamaica Dollars (JMD),JMD,GBP,0.006                        
Jamaica Dollars (JMD),JMD,USD,0.008                        
Jamaica Dollars (JMD),JMD,AFN,0.5501
Jamaica Dollars (JMD),JMD,ALL,0.905
Jamaica Dollars (JMD),JMD,DZD,0.9202
Jamaica Dollars (JMD),JMD,ARS,0.1376
Jamaica Dollars (JMD),JMD,BSD,0.008
Jamaica Dollars (JMD),JMD,BHD,0.003
Jamaica Dollars (JMD),JMD,BDT,0.6621
Jamaica Dollars (JMD),JMD,BBD,0.016
Jamaica Dollars (JMD),JMD,BMD,0.008
Jamaica Dollars (JMD),JMD,BRL,0.0258
Jamaica Dollars (JMD),JMD,BGN,0.0132
Jamaica Dollars (JMD),JMD,XOF,4.4348
Jamaica Dollars (JMD),JMD,XAF,4.4348
Jamaica Dollars (JMD),JMD,CLP,5.2178
Jamaica Dollars (JMD),JMD,CNY,0.0528
Jamaica Dollars (JMD),JMD,COP,24.0125
Jamaica Dollars (JMD),JMD,XPF,0.8068
Jamaica Dollars (JMD),JMD,CRC,4.5163
Jamaica Dollars (JMD),JMD,HRK,0.051
Jamaica Dollars (JMD),JMD,CZK,0.1732
Jamaica Dollars (JMD),JMD,DKK,0.0503
Jamaica Dollars (JMD),JMD,DOP,0.3834
Jamaica Dollars (JMD),JMD,XCD,0.0215
Jamaica Dollars (JMD),JMD,EGP,0.142
Jamaica Dollars (JMD),JMD,EEK,0.008
Jamaica Dollars (JMD),JMD,FJD,0.0166
Jamaica Dollars (JMD),JMD,HKD,0.0624
Jamaica Dollars (JMD),JMD,HUF,2.1248
Jamaica Dollars (JMD),JMD,ISK,0.8342
Jamaica Dollars (JMD),JMD,XDR,0.0056
Jamaica Dollars (JMD),JMD,INR,0.515
Jamaica Dollars (JMD),JMD,IDR,108.0665
Jamaica Dollars (JMD),JMD,IRR,281.7389
Jamaica Dollars (JMD),JMD,IQD,9.5425
Jamaica Dollars (JMD),JMD,ILS,0.0281
Jamaica Dollars (JMD),JMD,JMD,1
Jamaica Dollars (JMD),JMD,JOD,0.0057
Jamaica Dollars (JMD),JMD,KES,0.8212
Jamaica Dollars (JMD),JMD,KWD,0.0024
Jamaica Dollars (JMD),JMD,LBP,12.0308
Jamaica Dollars (JMD),JMD,MYR,0.0325
Jamaica Dollars (JMD),JMD,MUR,0.2693
Jamaica Dollars (JMD),JMD,MXN,0.1506
Jamaica Dollars (JMD),JMD,MAD,0.0754
Jamaica Dollars (JMD),JMD,NZD,0.0116
Jamaica Dollars (JMD),JMD,NOK,0.066
Jamaica Dollars (JMD),JMD,OMR,0.0031
Jamaica Dollars (JMD),JMD,PEN,0.0258
Jamaica Dollars (JMD),JMD,PHP,0.4048
Jamaica Dollars (JMD),JMD,PLN,0.0285
Jamaica Dollars (JMD),JMD,QAR,0.029
Jamaica Dollars (JMD),JMD,RON,0.0313
Jamaica Dollars (JMD),JMD,RUB,0.4724
Jamaica Dollars (JMD),JMD,SAR,0.0299
Jamaica Dollars (JMD),JMD,SGD,0.0108
Jamaica Dollars (JMD),JMD,SKK,0.008
Jamaica Dollars (JMD),JMD,ZAR,0.1079
Jamaica Dollars (JMD),JMD,KRW,8.7261
Jamaica Dollars (JMD),JMD,LKR,1.2241
Jamaica Dollars (JMD),JMD,SDG,0.0535
Jamaica Dollars (JMD),JMD,SEK,0.0673
Jamaica Dollars (JMD),JMD,CHF,0.0079
Jamaica Dollars (JMD),JMD,TWD,0.2395
Jamaica Dollars (JMD),JMD,THB,0.2603
Jamaica Dollars (JMD),JMD,TTD,0.0538
Jamaica Dollars (JMD),JMD,TND,0.0198
Jamaica Dollars (JMD),JMD,TRY,0.0307
Jamaica Dollars (JMD),JMD,VEF,0.0797
Jamaica Dollars (JMD),JMD,VND,181.4488
Jamaica Dollars (JMD),JMD,ZMK,0.008
Jordan Dinars (JOD),JOD,AUD,1.8651                        
Jordan Dinars (JOD),JOD,CAD,1.8041                        
Jordan Dinars (JOD),JOD,EUR,1.1949                        
Jordan Dinars (JOD),JOD,JPY,158.318                        
Jordan Dinars (JOD),JOD,PKR,148.6798                        
Jordan Dinars (JOD),JOD,AED,5.1798                        
Jordan Dinars (JOD),JOD,GBP,1.0539                        
Jordan Dinars (JOD),JOD,USD,1.4104                        
Jordan Dinars (JOD),JOD,AFN,97.2153
Jordan Dinars (JOD),JOD,ALL,159.9447
Jordan Dinars (JOD),JOD,DZD,162.6377
Jordan Dinars (JOD),JOD,ARS,24.3253
Jordan Dinars (JOD),JOD,BSD,1.4104
Jordan Dinars (JOD),JOD,BHD,0.5303
Jordan Dinars (JOD),JOD,BDT,117.009
Jordan Dinars (JOD),JOD,BBD,2.8209
Jordan Dinars (JOD),JOD,BMD,1.4104
Jordan Dinars (JOD),JOD,BRL,4.5638
Jordan Dinars (JOD),JOD,BGN,2.3369
Jordan Dinars (JOD),JOD,XOF,783.7764
Jordan Dinars (JOD),JOD,XAF,783.7764
Jordan Dinars (JOD),JOD,CLP,922.1539
Jordan Dinars (JOD),JOD,CNY,9.3297
Jordan Dinars (JOD),JOD,COP,4243.8094
Jordan Dinars (JOD),JOD,XPF,142.5847
Jordan Dinars (JOD),JOD,CRC,798.1794
Jordan Dinars (JOD),JOD,HRK,9.0178
Jordan Dinars (JOD),JOD,CZK,30.6136
Jordan Dinars (JOD),JOD,DKK,8.8917
Jordan Dinars (JOD),JOD,DOP,67.7675
Jordan Dinars (JOD),JOD,XCD,3.8081
Jordan Dinars (JOD),JOD,EGP,25.0882
Jordan Dinars (JOD),JOD,EEK,1.4104
Jordan Dinars (JOD),JOD,FJD,2.9412
Jordan Dinars (JOD),JOD,HKD,11.0197
Jordan Dinars (JOD),JOD,HUF,375.5251
Jordan Dinars (JOD),JOD,ISK,147.4341
Jordan Dinars (JOD),JOD,XDR,0.9976
Jordan Dinars (JOD),JOD,INR,91.0164
Jordan Dinars (JOD),JOD,IDR,19098.9378
Jordan Dinars (JOD),JOD,IRR,49792.6043
Jordan Dinars (JOD),JOD,IQD,1686.484
Jordan Dinars (JOD),JOD,ILS,4.9593
Jordan Dinars (JOD),JOD,JMD,176.7332
Jordan Dinars (JOD),JOD,JOD,1
Jordan Dinars (JOD),JOD,KES,145.1332
Jordan Dinars (JOD),JOD,KWD,0.4257
Jordan Dinars (JOD),JOD,LBP,2126.2341
Jordan Dinars (JOD),JOD,MYR,5.7483
Jordan Dinars (JOD),JOD,MUR,47.5944
Jordan Dinars (JOD),JOD,MXN,26.6182
Jordan Dinars (JOD),JOD,MAD,13.3237
Jordan Dinars (JOD),JOD,NZD,2.0506
Jordan Dinars (JOD),JOD,NOK,11.6613
Jordan Dinars (JOD),JOD,OMR,0.5423
Jordan Dinars (JOD),JOD,PEN,4.5634
Jordan Dinars (JOD),JOD,PHP,71.5468
Jordan Dinars (JOD),JOD,PLN,5.0343
Jordan Dinars (JOD),JOD,QAR,5.134
Jordan Dinars (JOD),JOD,RON,5.533
Jordan Dinars (JOD),JOD,RUB,83.4903
Jordan Dinars (JOD),JOD,SAR,5.2891
Jordan Dinars (JOD),JOD,SGD,1.9028
Jordan Dinars (JOD),JOD,SKK,1.4104
Jordan Dinars (JOD),JOD,ZAR,19.0726
Jordan Dinars (JOD),JOD,KRW,1542.1899
Jordan Dinars (JOD),JOD,LKR,216.3473
Jordan Dinars (JOD),JOD,SDG,9.4479
Jordan Dinars (JOD),JOD,SEK,11.8863
Jordan Dinars (JOD),JOD,CHF,1.3958
Jordan Dinars (JOD),JOD,TWD,42.3286
Jordan Dinars (JOD),JOD,THB,46.0109
Jordan Dinars (JOD),JOD,TTD,9.5021
Jordan Dinars (JOD),JOD,TND,3.5058
Jordan Dinars (JOD),JOD,TRY,5.4327
Jordan Dinars (JOD),JOD,VEF,14.0867
Jordan Dinars (JOD),JOD,VND,32068.0261
Jordan Dinars (JOD),JOD,ZMK,1.4104
Kenya Shillings (KES),KES,AUD,0.0129                        
Kenya Shillings (KES),KES,CAD,0.0124                        
Kenya Shillings (KES),KES,EUR,0.0082                        
Kenya Shillings (KES),KES,JPY,1.0908                        
Kenya Shillings (KES),KES,PKR,1.0244                        
Kenya Shillings (KES),KES,AED,0.0357                        
Kenya Shillings (KES),KES,GBP,0.0073                        
Kenya Shillings (KES),KES,USD,0.0097                        
Kenya Shillings (KES),KES,AFN,0.6698
Kenya Shillings (KES),KES,ALL,1.1021
Kenya Shillings (KES),KES,DZD,1.1206
Kenya Shillings (KES),KES,ARS,0.1676
Kenya Shillings (KES),KES,BSD,0.0097
Kenya Shillings (KES),KES,BHD,0.0037
Kenya Shillings (KES),KES,BDT,0.8062
Kenya Shillings (KES),KES,BBD,0.0194
Kenya Shillings (KES),KES,BMD,0.0097
Kenya Shillings (KES),KES,BRL,0.0314
Kenya Shillings (KES),KES,BGN,0.0161
Kenya Shillings (KES),KES,XOF,5.4004
Kenya Shillings (KES),KES,XAF,5.4004
Kenya Shillings (KES),KES,CLP,6.3538
Kenya Shillings (KES),KES,CNY,0.0643
Kenya Shillings (KES),KES,COP,29.2408
Kenya Shillings (KES),KES,XPF,0.9824
Kenya Shillings (KES),KES,CRC,5.4996
Kenya Shillings (KES),KES,HRK,0.0621
Kenya Shillings (KES),KES,CZK,0.2109
Kenya Shillings (KES),KES,DKK,0.0613
Kenya Shillings (KES),KES,DOP,0.4669
Kenya Shillings (KES),KES,XCD,0.0262
Kenya Shillings (KES),KES,EGP,0.1729
Kenya Shillings (KES),KES,EEK,0.0097
Kenya Shillings (KES),KES,FJD,0.0203
Kenya Shillings (KES),KES,HKD,0.0759
Kenya Shillings (KES),KES,HUF,2.5875
Kenya Shillings (KES),KES,ISK,1.0159
Kenya Shillings (KES),KES,XDR,0.0069
Kenya Shillings (KES),KES,INR,0.6271
Kenya Shillings (KES),KES,IDR,131.5959
Kenya Shillings (KES),KES,IRR,343.0822
Kenya Shillings (KES),KES,IQD,11.6203
Kenya Shillings (KES),KES,ILS,0.0342
Kenya Shillings (KES),KES,JMD,1.2177
Kenya Shillings (KES),KES,JOD,0.0069
Kenya Shillings (KES),KES,KES,1
Kenya Shillings (KES),KES,KWD,0.0029
Kenya Shillings (KES),KES,LBP,14.6502
Kenya Shillings (KES),KES,MYR,0.0396
Kenya Shillings (KES),KES,MUR,0.3279
Kenya Shillings (KES),KES,MXN,0.1834
Kenya Shillings (KES),KES,MAD,0.0918
Kenya Shillings (KES),KES,NZD,0.0141
Kenya Shillings (KES),KES,NOK,0.0803
Kenya Shillings (KES),KES,OMR,0.0037
Kenya Shillings (KES),KES,PEN,0.0314
Kenya Shillings (KES),KES,PHP,0.493
Kenya Shillings (KES),KES,PLN,0.0347
Kenya Shillings (KES),KES,QAR,0.0354
Kenya Shillings (KES),KES,RON,0.0381
Kenya Shillings (KES),KES,RUB,0.5753
Kenya Shillings (KES),KES,SAR,0.0364
Kenya Shillings (KES),KES,SGD,0.0131
Kenya Shillings (KES),KES,SKK,0.0097
Kenya Shillings (KES),KES,ZAR,0.1314
Kenya Shillings (KES),KES,KRW,10.626
Kenya Shillings (KES),KES,LKR,1.4907
Kenya Shillings (KES),KES,SDG,0.0651
Kenya Shillings (KES),KES,SEK,0.0819
Kenya Shillings (KES),KES,CHF,0.0096
Kenya Shillings (KES),KES,TWD,0.2917
Kenya Shillings (KES),KES,THB,0.317
Kenya Shillings (KES),KES,TTD,0.0655
Kenya Shillings (KES),KES,TND,0.0242
Kenya Shillings (KES),KES,TRY,0.0374
Kenya Shillings (KES),KES,VEF,0.0971
Kenya Shillings (KES),KES,VND,220.9559
Kenya Shillings (KES),KES,ZMK,0.0097
Kuwaiti Dinar (KWD),KWD,AUD,4.3812                        
Kuwaiti Dinar (KWD),KWD,CAD,4.238                        
Kuwaiti Dinar (KWD),KWD,EUR,2.8068                        
Kuwaiti Dinar (KWD),KWD,JPY,371.8984                        
Kuwaiti Dinar (KWD),KWD,PKR,349.2576                        
Kuwaiti Dinar (KWD),KWD,AED,12.1677                        
Kuwaiti Dinar (KWD),KWD,GBP,2.4758                        
Kuwaiti Dinar (KWD),KWD,USD,3.3132                        
Kuwaiti Dinar (KWD),KWD,AFN,228.3644
Kuwaiti Dinar (KWD),KWD,ALL,375.7195
Kuwaiti Dinar (KWD),KWD,DZD,382.0456
Kuwaiti Dinar (KWD),KWD,ARS,57.1416
Kuwaiti Dinar (KWD),KWD,BSD,3.3132
Kuwaiti Dinar (KWD),KWD,BHD,1.2458
Kuwaiti Dinar (KWD),KWD,BDT,274.8611
Kuwaiti Dinar (KWD),KWD,BBD,6.6264
Kuwaiti Dinar (KWD),KWD,BMD,3.3132
Kuwaiti Dinar (KWD),KWD,BRL,10.7206
Kuwaiti Dinar (KWD),KWD,BGN,5.4896
Kuwaiti Dinar (KWD),KWD,XOF,1841.137
Kuwaiti Dinar (KWD),KWD,XAF,1841.137
Kuwaiti Dinar (KWD),KWD,CLP,2166.194
Kuwaiti Dinar (KWD),KWD,CNY,21.9161
Kuwaiti Dinar (KWD),KWD,COP,9968.9587
Kuwaiti Dinar (KWD),KWD,XPF,334.9398
Kuwaiti Dinar (KWD),KWD,CRC,1874.9704
Kuwaiti Dinar (KWD),KWD,HRK,21.1833
Kuwaiti Dinar (KWD),KWD,CZK,71.9132
Kuwaiti Dinar (KWD),KWD,DKK,20.8872
Kuwaiti Dinar (KWD),KWD,DOP,159.1898
Kuwaiti Dinar (KWD),KWD,XCD,8.9456
Kuwaiti Dinar (KWD),KWD,EGP,58.9337
Kuwaiti Dinar (KWD),KWD,EEK,3.3132
Kuwaiti Dinar (KWD),KWD,FJD,6.909
Kuwaiti Dinar (KWD),KWD,HKD,25.886
Kuwaiti Dinar (KWD),KWD,HUF,882.1306
Kuwaiti Dinar (KWD),KWD,ISK,346.3313
Kuwaiti Dinar (KWD),KWD,XDR,2.3435
Kuwaiti Dinar (KWD),KWD,INR,213.8028
Kuwaiti Dinar (KWD),KWD,IDR,44864.5316
Kuwaiti Dinar (KWD),KWD,IRR,116965.7649
Kuwaiti Dinar (KWD),KWD,IQD,3961.6505
Kuwaiti Dinar (KWD),KWD,ILS,11.6498
Kuwaiti Dinar (KWD),KWD,JMD,415.1567
Kuwaiti Dinar (KWD),KWD,JOD,2.3491
Kuwaiti Dinar (KWD),KWD,KES,340.9264
Kuwaiti Dinar (KWD),KWD,KWD,1
Kuwaiti Dinar (KWD),KWD,LBP,4994.6494
Kuwaiti Dinar (KWD),KWD,MYR,13.5032
Kuwaiti Dinar (KWD),KWD,MUR,111.802
Kuwaiti Dinar (KWD),KWD,MXN,62.5277
Kuwaiti Dinar (KWD),KWD,MAD,31.2981
Kuwaiti Dinar (KWD),KWD,NZD,4.817
Kuwaiti Dinar (KWD),KWD,NOK,27.393
Kuwaiti Dinar (KWD),KWD,OMR,1.2739
Kuwaiti Dinar (KWD),KWD,PEN,10.7196
Kuwaiti Dinar (KWD),KWD,PHP,168.0677
Kuwaiti Dinar (KWD),KWD,PLN,11.8259
Kuwaiti Dinar (KWD),KWD,QAR,12.06
Kuwaiti Dinar (KWD),KWD,RON,12.9972
Kuwaiti Dinar (KWD),KWD,RUB,196.1238
Kuwaiti Dinar (KWD),KWD,SAR,12.4245
Kuwaiti Dinar (KWD),KWD,SGD,4.4698
Kuwaiti Dinar (KWD),KWD,SKK,3.3132
Kuwaiti Dinar (KWD),KWD,ZAR,44.8027
Kuwaiti Dinar (KWD),KWD,KRW,3622.695
Kuwaiti Dinar (KWD),KWD,LKR,508.2127
Kuwaiti Dinar (KWD),KWD,SDG,22.1938
Kuwaiti Dinar (KWD),KWD,SEK,27.9217
Kuwaiti Dinar (KWD),KWD,CHF,3.2787
Kuwaiti Dinar (KWD),KWD,TWD,99.4325
Kuwaiti Dinar (KWD),KWD,THB,108.0823
Kuwaiti Dinar (KWD),KWD,TTD,22.321
Kuwaiti Dinar (KWD),KWD,TND,8.2353
Kuwaiti Dinar (KWD),KWD,TRY,12.7618
Kuwaiti Dinar (KWD),KWD,VEF,33.0906
Kuwaiti Dinar (KWD),KWD,VND,75329.6851
Kuwaiti Dinar (KWD),KWD,ZMK,3.3132
Lebanon Pounds (LBP),LBP,AUD,0.0009                        
Lebanon Pounds (LBP),LBP,CAD,0.0008                        
Lebanon Pounds (LBP),LBP,EUR,0.0006                        
Lebanon Pounds (LBP),LBP,JPY,0.0745                        
Lebanon Pounds (LBP),LBP,PKR,0.0699                        
Lebanon Pounds (LBP),LBP,AED,0.0024                        
Lebanon Pounds (LBP),LBP,GBP,0.0005                        
Lebanon Pounds (LBP),LBP,USD,0.0007                        
Lebanon Pounds (LBP),LBP,AFN,0.0457
Lebanon Pounds (LBP),LBP,ALL,0.0752
Lebanon Pounds (LBP),LBP,DZD,0.0765
Lebanon Pounds (LBP),LBP,ARS,0.0114
Lebanon Pounds (LBP),LBP,BSD,0.0007
Lebanon Pounds (LBP),LBP,BHD,0.0002
Lebanon Pounds (LBP),LBP,BDT,0.055
Lebanon Pounds (LBP),LBP,BBD,0.0013
Lebanon Pounds (LBP),LBP,BMD,0.0007
Lebanon Pounds (LBP),LBP,BRL,0.0021
Lebanon Pounds (LBP),LBP,BGN,0.0011
Lebanon Pounds (LBP),LBP,XOF,0.3686
Lebanon Pounds (LBP),LBP,XAF,0.3686
Lebanon Pounds (LBP),LBP,CLP,0.4337
Lebanon Pounds (LBP),LBP,CNY,0.0044
Lebanon Pounds (LBP),LBP,COP,1.9959
Lebanon Pounds (LBP),LBP,XPF,0.0671
