As on Sat| Nov 04 2017| 14:15 GMT
base_currency_complete_name,base_currency,other_currency,other_per_base
Saudi Riyal (SAR),SAR,GBP,0.2033                        
Saudi Riyal (SAR),SAR,USD,0.2659                        
Saudi Riyal (SAR),SAR,AFN,18.1764
Saudi Riyal (SAR),SAR,ALL,30.5511
Saudi Riyal (SAR),SAR,DZD,30.8553
Saudi Riyal (SAR),SAR,ARS,4.6862
Saudi Riyal (SAR),SAR,BSD,0.2659
Saudi Riyal (SAR),SAR,BHD,0.1002
Saudi Riyal (SAR),SAR,BDT,22.0502
Saudi Riyal (SAR),SAR,BBD,0.5317
Saudi Riyal (SAR),SAR,BMD,0.2659
Saudi Riyal (SAR),SAR,BRL,0.881
Saudi Riyal (SAR),SAR,BGN,0.4461
Saudi Riyal (SAR),SAR,XOF,150.1762
Saudi Riyal (SAR),SAR,XAF,150.1762
Saudi Riyal (SAR),SAR,CLP,168.694
Saudi Riyal (SAR),SAR,CNY,1.7638
Saudi Riyal (SAR),SAR,COP,806.9274
Saudi Riyal (SAR),SAR,XPF,27.3201
Saudi Riyal (SAR),SAR,CRC,151.7097
Saudi Riyal (SAR),SAR,HRK,1.7245
Saudi Riyal (SAR),SAR,CZK,5.8773
Saudi Riyal (SAR),SAR,DKK,1.705
Saudi Riyal (SAR),SAR,DOP,12.5496
Saudi Riyal (SAR),SAR,XCD,0.7171
Saudi Riyal (SAR),SAR,EGP,4.6925
Saudi Riyal (SAR),SAR,EEK,0.2659
Saudi Riyal (SAR),SAR,FJD,0.5566
Saudi Riyal (SAR),SAR,HKD,2.074
Saudi Riyal (SAR),SAR,HUF,71.4076
Saudi Riyal (SAR),SAR,ISK,28.2751
Saudi Riyal (SAR),SAR,XDR,0.1895
Saudi Riyal (SAR),SAR,INR,17.1645
Saudi Riyal (SAR),SAR,IDR,3588.793
Saudi Riyal (SAR),SAR,IRR,9295.8987
Saudi Riyal (SAR),SAR,IQD,310.1344
Saudi Riyal (SAR),SAR,ILS,0.9341
Saudi Riyal (SAR),SAR,JMD,33.6046
Saudi Riyal (SAR),SAR,JOD,0.1885
Saudi Riyal (SAR),SAR,KES,27.5761
Saudi Riyal (SAR),SAR,KWD,0.0805
Saudi Riyal (SAR),SAR,LBP,401.0018
Saudi Riyal (SAR),SAR,MYR,1.1261
Saudi Riyal (SAR),SAR,MUR,9.2187
Saudi Riyal (SAR),SAR,MXN,5.1193
Saudi Riyal (SAR),SAR,MAD,2.5316
Saudi Riyal (SAR),SAR,NZD,0.3849
Saudi Riyal (SAR),SAR,NOK,2.1734
Saudi Riyal (SAR),SAR,OMR,0.1023
Saudi Riyal (SAR),SAR,PEN,0.8667
Saudi Riyal (SAR),SAR,PHP,13.6376
Saudi Riyal (SAR),SAR,PLN,0.9723
Saudi Riyal (SAR),SAR,QAR,0.968
Saudi Riyal (SAR),SAR,RON,1.0493
Saudi Riyal (SAR),SAR,RUB,15.7135
Saudi Riyal (SAR),SAR,SAR,1
Saudi Riyal (SAR),SAR,SGD,0.3629
Saudi Riyal (SAR),SAR,SKK,0.2659
Saudi Riyal (SAR),SAR,ZAR,3.7857
Saudi Riyal (SAR),SAR,KRW,296.4895
Saudi Riyal (SAR),SAR,LKR,40.8376
Saudi Riyal (SAR),SAR,SDG,1.7741
Saudi Riyal (SAR),SAR,SEK,2.2454
Saudi Riyal (SAR),SAR,CHF,0.2661
Saudi Riyal (SAR),SAR,TWD,8.0282
Saudi Riyal (SAR),SAR,THB,8.8375
Saudi Riyal (SAR),SAR,TTD,1.7837
Saudi Riyal (SAR),SAR,TND,0.6646
Saudi Riyal (SAR),SAR,TRY,1.0339
Saudi Riyal (SAR),SAR,VEF,2.9309
Saudi Riyal (SAR),SAR,VND,6032.1735
Saudi Riyal (SAR),SAR,ZMK,0.2659
Singapore Dollar (SGD),SGD,AUD,0.9573                        
Singapore Dollar (SGD),SGD,CAD,0.9348                        
Singapore Dollar (SGD),SGD,EUR,0.6309                        
Singapore Dollar (SGD),SGD,JPY,83.5604                        
Singapore Dollar (SGD),SGD,PKR,77.1534                        
Singapore Dollar (SGD),SGD,AED,2.69                        
Singapore Dollar (SGD),SGD,GBP,0.5603                        
Singapore Dollar (SGD),SGD,USD,0.7327                        
Singapore Dollar (SGD),SGD,AFN,50.0904
Singapore Dollar (SGD),SGD,ALL,84.1926
Singapore Dollar (SGD),SGD,DZD,85.0309
Singapore Dollar (SGD),SGD,ARS,12.9142
Singapore Dollar (SGD),SGD,BSD,0.7327
Singapore Dollar (SGD),SGD,BHD,0.276
Singapore Dollar (SGD),SGD,BDT,60.766
Singapore Dollar (SGD),SGD,BBD,1.4654
Singapore Dollar (SGD),SGD,BMD,0.7327
Singapore Dollar (SGD),SGD,BRL,2.4278
Singapore Dollar (SGD),SGD,BGN,1.2294
Singapore Dollar (SGD),SGD,XOF,413.8553
Singapore Dollar (SGD),SGD,XAF,413.8553
Singapore Dollar (SGD),SGD,CLP,464.8867
Singapore Dollar (SGD),SGD,CNY,4.8608
Singapore Dollar (SGD),SGD,COP,2223.7292
Singapore Dollar (SGD),SGD,XPF,75.2886
Singapore Dollar (SGD),SGD,CRC,418.0814
Singapore Dollar (SGD),SGD,HRK,4.7524
Singapore Dollar (SGD),SGD,CZK,16.1966
Singapore Dollar (SGD),SGD,DKK,4.6987
Singapore Dollar (SGD),SGD,DOP,34.5842
Singapore Dollar (SGD),SGD,XCD,1.9763
Singapore Dollar (SGD),SGD,EGP,12.9317
Singapore Dollar (SGD),SGD,EEK,0.7327
Singapore Dollar (SGD),SGD,FJD,1.5339
Singapore Dollar (SGD),SGD,HKD,5.7155
Singapore Dollar (SGD),SGD,HUF,196.7849
Singapore Dollar (SGD),SGD,ISK,77.9205
Singapore Dollar (SGD),SGD,XDR,0.5221
Singapore Dollar (SGD),SGD,INR,47.3019
Singapore Dollar (SGD),SGD,IDR,9889.99
Singapore Dollar (SGD),SGD,IRR,25617.6227
Singapore Dollar (SGD),SGD,IQD,854.6679
Singapore Dollar (SGD),SGD,ILS,2.5743
Singapore Dollar (SGD),SGD,JMD,92.6075
Singapore Dollar (SGD),SGD,JOD,0.5195
Singapore Dollar (SGD),SGD,KES,75.9941
Singapore Dollar (SGD),SGD,KWD,0.2218
Singapore Dollar (SGD),SGD,LBP,1105.0802
Singapore Dollar (SGD),SGD,MYR,3.1034
Singapore Dollar (SGD),SGD,MUR,25.4049
Singapore Dollar (SGD),SGD,MXN,14.1079
Singapore Dollar (SGD),SGD,MAD,6.9766
Singapore Dollar (SGD),SGD,NZD,1.0608
Singapore Dollar (SGD),SGD,NOK,5.9895
Singapore Dollar (SGD),SGD,OMR,0.2819
Singapore Dollar (SGD),SGD,PEN,2.3885
Singapore Dollar (SGD),SGD,PHP,37.5826
Singapore Dollar (SGD),SGD,PLN,2.6796
Singapore Dollar (SGD),SGD,QAR,2.6676
Singapore Dollar (SGD),SGD,RON,2.8915
Singapore Dollar (SGD),SGD,RUB,43.3033
Singapore Dollar (SGD),SGD,SAR,2.7558
Singapore Dollar (SGD),SGD,SGD,1
Singapore Dollar (SGD),SGD,SKK,0.7327
Singapore Dollar (SGD),SGD,ZAR,10.4326
Singapore Dollar (SGD),SGD,KRW,817.0652
Singapore Dollar (SGD),SGD,LKR,112.5401
Singapore Dollar (SGD),SGD,SDG,4.889
Singapore Dollar (SGD),SGD,SEK,6.1878
Singapore Dollar (SGD),SGD,CHF,0.7332
Singapore Dollar (SGD),SGD,TWD,22.1242
Singapore Dollar (SGD),SGD,THB,24.3544
Singapore Dollar (SGD),SGD,TTD,4.9154
Singapore Dollar (SGD),SGD,TND,1.8315
Singapore Dollar (SGD),SGD,TRY,2.8493
Singapore Dollar (SGD),SGD,VEF,8.0769
Singapore Dollar (SGD),SGD,VND,16623.454
Singapore Dollar (SGD),SGD,ZMK,0.7327
Slovakia Koruny (SKK),SKK,AUD,1.3066                        
Slovakia Koruny (SKK),SKK,CAD,1.2759                        
Slovakia Koruny (SKK),SKK,EUR,0.8611                        
Slovakia Koruny (SKK),SKK,JPY,114.0473                        
Slovakia Koruny (SKK),SKK,PKR,105.3027                        
Slovakia Koruny (SKK),SKK,AED,3.6714                        
Slovakia Koruny (SKK),SKK,GBP,0.7647                        
Slovakia Koruny (SKK),SKK,USD,1                        
Slovakia Koruny (SKK),SKK,AFN,68.3659
Slovakia Koruny (SKK),SKK,ALL,114.9101
Slovakia Koruny (SKK),SKK,DZD,116.0544
Slovakia Koruny (SKK),SKK,ARS,17.6259
Slovakia Koruny (SKK),SKK,BSD,1
Slovakia Koruny (SKK),SKK,BHD,0.3768
Slovakia Koruny (SKK),SKK,BDT,82.9364
Slovakia Koruny (SKK),SKK,BBD,2
Slovakia Koruny (SKK),SKK,BMD,1
Slovakia Koruny (SKK),SKK,BRL,3.3136
Slovakia Koruny (SKK),SKK,BGN,1.6779
Slovakia Koruny (SKK),SKK,XOF,564.8499
Slovakia Koruny (SKK),SKK,XAF,564.8499
Slovakia Koruny (SKK),SKK,CLP,634.5
Slovakia Koruny (SKK),SKK,CNY,6.6342
Slovakia Koruny (SKK),SKK,COP,3035.054
Slovakia Koruny (SKK),SKK,XPF,102.7575
Slovakia Koruny (SKK),SKK,CRC,570.6179
Slovakia Koruny (SKK),SKK,HRK,6.4863
Slovakia Koruny (SKK),SKK,CZK,22.1059
Slovakia Koruny (SKK),SKK,DKK,6.413
Slovakia Koruny (SKK),SKK,DOP,47.2022
Slovakia Koruny (SKK),SKK,XCD,2.6973
Slovakia Koruny (SKK),SKK,EGP,17.6498
Slovakia Koruny (SKK),SKK,EEK,1
Slovakia Koruny (SKK),SKK,FJD,2.0935
Slovakia Koruny (SKK),SKK,HKD,7.8008
Slovakia Koruny (SKK),SKK,HUF,268.5816
Slovakia Koruny (SKK),SKK,ISK,106.3497
Slovakia Koruny (SKK),SKK,XDR,0.7126
Slovakia Koruny (SKK),SKK,INR,64.5599
Slovakia Koruny (SKK),SKK,IDR,13498.3404
Slovakia Koruny (SKK),SKK,IRR,34964.1801
Slovakia Koruny (SKK),SKK,IQD,1166.4924
Slovakia Koruny (SKK),SKK,ILS,3.5135
Slovakia Koruny (SKK),SKK,JMD,126.3952
Slovakia Koruny (SKK),SKK,JOD,0.7091
Slovakia Koruny (SKK),SKK,KES,103.7205
Slovakia Koruny (SKK),SKK,KWD,0.3027
Slovakia Koruny (SKK),SKK,LBP,1508.2673
Slovakia Koruny (SKK),SKK,MYR,4.2356
Slovakia Koruny (SKK),SKK,MUR,34.6739
Slovakia Koruny (SKK),SKK,MXN,19.2551
Slovakia Koruny (SKK),SKK,MAD,9.5219
Slovakia Koruny (SKK),SKK,NZD,1.4478
Slovakia Koruny (SKK),SKK,NOK,8.1748
Slovakia Koruny (SKK),SKK,OMR,0.3848
Slovakia Koruny (SKK),SKK,PEN,3.2599
Slovakia Koruny (SKK),SKK,PHP,51.2946
Slovakia Koruny (SKK),SKK,PLN,3.6572
Slovakia Koruny (SKK),SKK,QAR,3.6408
Slovakia Koruny (SKK),SKK,RON,3.9465
Slovakia Koruny (SKK),SKK,RUB,59.1024
Slovakia Koruny (SKK),SKK,SAR,3.7612
Slovakia Koruny (SKK),SKK,SGD,1.3648
Slovakia Koruny (SKK),SKK,SKK,1
Slovakia Koruny (SKK),SKK,ZAR,14.239
Slovakia Koruny (SKK),SKK,KRW,1115.1704
Slovakia Koruny (SKK),SKK,LKR,153.6002
Slovakia Koruny (SKK),SKK,SDG,6.6728
Slovakia Koruny (SKK),SKK,SEK,8.4454
Slovakia Koruny (SKK),SKK,CHF,1.0007
Slovakia Koruny (SKK),SKK,TWD,30.1962
Slovakia Koruny (SKK),SKK,THB,33.2401
Slovakia Koruny (SKK),SKK,TTD,6.7088
Slovakia Koruny (SKK),SKK,TND,2.4997
Slovakia Koruny (SKK),SKK,TRY,3.8888
Slovakia Koruny (SKK),SKK,VEF,11.0237
Slovakia Koruny (SKK),SKK,VND,22688.5002
Slovakia Koruny (SKK),SKK,ZMK,1
South Africa Rand (ZAR),ZAR,AUD,0.0918                        
South Africa Rand (ZAR),ZAR,CAD,0.0896                        
South Africa Rand (ZAR),ZAR,EUR,0.0605                        
South Africa Rand (ZAR),ZAR,JPY,8.0095                        
South Africa Rand (ZAR),ZAR,PKR,7.3954                        
South Africa Rand (ZAR),ZAR,AED,0.2578                        
South Africa Rand (ZAR),ZAR,GBP,0.0537                        
South Africa Rand (ZAR),ZAR,USD,0.0702                        
South Africa Rand (ZAR),ZAR,AFN,4.8013
South Africa Rand (ZAR),ZAR,ALL,8.0701
South Africa Rand (ZAR),ZAR,DZD,8.1505
South Africa Rand (ZAR),ZAR,ARS,1.2379
South Africa Rand (ZAR),ZAR,BSD,0.0702
South Africa Rand (ZAR),ZAR,BHD,0.0265
South Africa Rand (ZAR),ZAR,BDT,5.8246
South Africa Rand (ZAR),ZAR,BBD,0.1405
South Africa Rand (ZAR),ZAR,BMD,0.0702
South Africa Rand (ZAR),ZAR,BRL,0.2327
South Africa Rand (ZAR),ZAR,BGN,0.1178
South Africa Rand (ZAR),ZAR,XOF,39.6693
South Africa Rand (ZAR),ZAR,XAF,39.6693
South Africa Rand (ZAR),ZAR,CLP,44.5608
South Africa Rand (ZAR),ZAR,CNY,0.4659
South Africa Rand (ZAR),ZAR,COP,213.1514
South Africa Rand (ZAR),ZAR,XPF,7.2166
South Africa Rand (ZAR),ZAR,CRC,40.0744
South Africa Rand (ZAR),ZAR,HRK,0.4555
South Africa Rand (ZAR),ZAR,CZK,1.5525
South Africa Rand (ZAR),ZAR,DKK,0.4504
South Africa Rand (ZAR),ZAR,DOP,3.315
South Africa Rand (ZAR),ZAR,XCD,0.1894
South Africa Rand (ZAR),ZAR,EGP,1.2395
South Africa Rand (ZAR),ZAR,EEK,0.0702
South Africa Rand (ZAR),ZAR,FJD,0.147
South Africa Rand (ZAR),ZAR,HKD,0.5478
South Africa Rand (ZAR),ZAR,HUF,18.8624
South Africa Rand (ZAR),ZAR,ISK,7.4689
South Africa Rand (ZAR),ZAR,XDR,0.05
South Africa Rand (ZAR),ZAR,INR,4.534
South Africa Rand (ZAR),ZAR,IDR,947.9865
South Africa Rand (ZAR),ZAR,IRR,2455.5292
South Africa Rand (ZAR),ZAR,IQD,81.9226
South Africa Rand (ZAR),ZAR,ILS,0.2468
South Africa Rand (ZAR),ZAR,JMD,8.8767
South Africa Rand (ZAR),ZAR,JOD,0.0498
South Africa Rand (ZAR),ZAR,KES,7.2843
South Africa Rand (ZAR),ZAR,KWD,0.0213
South Africa Rand (ZAR),ZAR,LBP,105.9254
South Africa Rand (ZAR),ZAR,MYR,0.2975
South Africa Rand (ZAR),ZAR,MUR,2.4351
South Africa Rand (ZAR),ZAR,MXN,1.3523
South Africa Rand (ZAR),ZAR,MAD,0.6687
South Africa Rand (ZAR),ZAR,NZD,0.1017
South Africa Rand (ZAR),ZAR,NOK,0.5741
South Africa Rand (ZAR),ZAR,OMR,0.027
South Africa Rand (ZAR),ZAR,PEN,0.2289
South Africa Rand (ZAR),ZAR,PHP,3.6024
South Africa Rand (ZAR),ZAR,PLN,0.2568
South Africa Rand (ZAR),ZAR,QAR,0.2557
South Africa Rand (ZAR),ZAR,RON,0.2772
South Africa Rand (ZAR),ZAR,RUB,4.1508
South Africa Rand (ZAR),ZAR,SAR,0.2642
South Africa Rand (ZAR),ZAR,SGD,0.0959
South Africa Rand (ZAR),ZAR,SKK,0.0702
South Africa Rand (ZAR),ZAR,ZAR,1
South Africa Rand (ZAR),ZAR,KRW,78.3183
South Africa Rand (ZAR),ZAR,LKR,10.7873
South Africa Rand (ZAR),ZAR,SDG,0.4686
South Africa Rand (ZAR),ZAR,SEK,0.5931
South Africa Rand (ZAR),ZAR,CHF,0.0703
South Africa Rand (ZAR),ZAR,TWD,2.1207
South Africa Rand (ZAR),ZAR,THB,2.3344
South Africa Rand (ZAR),ZAR,TTD,0.4712
South Africa Rand (ZAR),ZAR,TND,0.1756
South Africa Rand (ZAR),ZAR,TRY,0.2731
South Africa Rand (ZAR),ZAR,VEF,0.7742
South Africa Rand (ZAR),ZAR,VND,1593.41
South Africa Rand (ZAR),ZAR,ZMK,0.0702
South Korea Won (KRW),KRW,AUD,0.0012                        
South Korea Won (KRW),KRW,CAD,0.0011                        
South Korea Won (KRW),KRW,EUR,0.0008                        
South Korea Won (KRW),KRW,JPY,0.1023                        
South Korea Won (KRW),KRW,PKR,0.0944                        
South Korea Won (KRW),KRW,AED,0.0033                        
South Korea Won (KRW),KRW,GBP,0.0007                        
South Korea Won (KRW),KRW,USD,0.0009                        
South Korea Won (KRW),KRW,AFN,0.0613
South Korea Won (KRW),KRW,ALL,0.103
South Korea Won (KRW),KRW,DZD,0.1041
South Korea Won (KRW),KRW,ARS,0.0158
South Korea Won (KRW),KRW,BSD,0.0009
South Korea Won (KRW),KRW,BHD,0.0003
South Korea Won (KRW),KRW,BDT,0.0744
South Korea Won (KRW),KRW,BBD,0.0018
South Korea Won (KRW),KRW,BMD,0.0009
South Korea Won (KRW),KRW,BRL,0.003
South Korea Won (KRW),KRW,BGN,0.0015
South Korea Won (KRW),KRW,XOF,0.5065
South Korea Won (KRW),KRW,XAF,0.5065
South Korea Won (KRW),KRW,CLP,0.569
South Korea Won (KRW),KRW,CNY,0.0059
South Korea Won (KRW),KRW,COP,2.7216
South Korea Won (KRW),KRW,XPF,0.0921
South Korea Won (KRW),KRW,CRC,0.5117
South Korea Won (KRW),KRW,HRK,0.0058
South Korea Won (KRW),KRW,CZK,0.0198
South Korea Won (KRW),KRW,DKK,0.0058
South Korea Won (KRW),KRW,DOP,0.0423
South Korea Won (KRW),KRW,XCD,0.0024
South Korea Won (KRW),KRW,EGP,0.0158
South Korea Won (KRW),KRW,EEK,0.0009
South Korea Won (KRW),KRW,FJD,0.0019
South Korea Won (KRW),KRW,HKD,0.007
South Korea Won (KRW),KRW,HUF,0.2408
South Korea Won (KRW),KRW,ISK,0.0954
South Korea Won (KRW),KRW,XDR,0.0006
South Korea Won (KRW),KRW,INR,0.0579
South Korea Won (KRW),KRW,IDR,12.1043
South Korea Won (KRW),KRW,IRR,31.3532
South Korea Won (KRW),KRW,IQD,1.046
South Korea Won (KRW),KRW,ILS,0.0032
South Korea Won (KRW),KRW,JMD,0.1133
South Korea Won (KRW),KRW,JOD,0.0006
South Korea Won (KRW),KRW,KES,0.093
South Korea Won (KRW),KRW,KWD,0.0003
South Korea Won (KRW),KRW,LBP,1.3525
South Korea Won (KRW),KRW,MYR,0.0038
South Korea Won (KRW),KRW,MUR,0.0311
South Korea Won (KRW),KRW,MXN,0.0173
South Korea Won (KRW),KRW,MAD,0.0085
South Korea Won (KRW),KRW,NZD,0.0013
South Korea Won (KRW),KRW,NOK,0.0073
South Korea Won (KRW),KRW,OMR,0.0003
South Korea Won (KRW),KRW,PEN,0.0029
South Korea Won (KRW),KRW,PHP,0.046
South Korea Won (KRW),KRW,PLN,0.0033
South Korea Won (KRW),KRW,QAR,0.0033
South Korea Won (KRW),KRW,RON,0.0035
South Korea Won (KRW),KRW,RUB,0.053
South Korea Won (KRW),KRW,SAR,0.0034
South Korea Won (KRW),KRW,SGD,0.0012
South Korea Won (KRW),KRW,SKK,0.0009
South Korea Won (KRW),KRW,ZAR,0.0128
South Korea Won (KRW),KRW,KRW,1
South Korea Won (KRW),KRW,LKR,0.1377
South Korea Won (KRW),KRW,SDG,0.006
South Korea Won (KRW),KRW,SEK,0.0076
South Korea Won (KRW),KRW,CHF,0.0009
South Korea Won (KRW),KRW,TWD,0.0271
South Korea Won (KRW),KRW,THB,0.0298
South Korea Won (KRW),KRW,TTD,0.006
South Korea Won (KRW),KRW,TND,0.0022
South Korea Won (KRW),KRW,TRY,0.0035
South Korea Won (KRW),KRW,VEF,0.0099
South Korea Won (KRW),KRW,VND,20.3453
South Korea Won (KRW),KRW,ZMK,0.0009
Sri Lanka Rupees (LKR),LKR,AUD,0.0085                        
Sri Lanka Rupees (LKR),LKR,CAD,0.0083                        
Sri Lanka Rupees (LKR),LKR,EUR,0.0056                        
Sri Lanka Rupees (LKR),LKR,JPY,0.7425                        
Sri Lanka Rupees (LKR),LKR,PKR,0.6856                        
Sri Lanka Rupees (LKR),LKR,AED,0.0239                        
Sri Lanka Rupees (LKR),LKR,GBP,0.005                        
Sri Lanka Rupees (LKR),LKR,USD,0.0065                        
Sri Lanka Rupees (LKR),LKR,AFN,0.4451
Sri Lanka Rupees (LKR),LKR,ALL,0.7481
Sri Lanka Rupees (LKR),LKR,DZD,0.7556
Sri Lanka Rupees (LKR),LKR,ARS,0.1148
Sri Lanka Rupees (LKR),LKR,BSD,0.0065
Sri Lanka Rupees (LKR),LKR,BHD,0.0025
Sri Lanka Rupees (LKR),LKR,BDT,0.5399
Sri Lanka Rupees (LKR),LKR,BBD,0.013
Sri Lanka Rupees (LKR),LKR,BMD,0.0065
Sri Lanka Rupees (LKR),LKR,BRL,0.0216
Sri Lanka Rupees (LKR),LKR,BGN,0.0109
Sri Lanka Rupees (LKR),LKR,XOF,3.6774
Sri Lanka Rupees (LKR),LKR,XAF,3.6774
Sri Lanka Rupees (LKR),LKR,CLP,4.1309
Sri Lanka Rupees (LKR),LKR,CNY,0.0432
Sri Lanka Rupees (LKR),LKR,COP,19.7594
Sri Lanka Rupees (LKR),LKR,XPF,0.669
Sri Lanka Rupees (LKR),LKR,CRC,3.715
Sri Lanka Rupees (LKR),LKR,HRK,0.0422
Sri Lanka Rupees (LKR),LKR,CZK,0.1439
Sri Lanka Rupees (LKR),LKR,DKK,0.0418
Sri Lanka Rupees (LKR),LKR,DOP,0.3073
Sri Lanka Rupees (LKR),LKR,XCD,0.0176
Sri Lanka Rupees (LKR),LKR,EGP,0.1149
Sri Lanka Rupees (LKR),LKR,EEK,0.0065
Sri Lanka Rupees (LKR),LKR,FJD,0.0136
Sri Lanka Rupees (LKR),LKR,HKD,0.0508
Sri Lanka Rupees (LKR),LKR,HUF,1.7486
Sri Lanka Rupees (LKR),LKR,ISK,0.6924
Sri Lanka Rupees (LKR),LKR,XDR,0.0046
Sri Lanka Rupees (LKR),LKR,INR,0.4203
Sri Lanka Rupees (LKR),LKR,IDR,87.8797
Sri Lanka Rupees (LKR),LKR,IRR,227.631
Sri Lanka Rupees (LKR),LKR,IQD,7.5943
Sri Lanka Rupees (LKR),LKR,ILS,0.0229
Sri Lanka Rupees (LKR),LKR,JMD,0.8229
Sri Lanka Rupees (LKR),LKR,JOD,0.0046
Sri Lanka Rupees (LKR),LKR,KES,0.6753
Sri Lanka Rupees (LKR),LKR,KWD,0.002
Sri Lanka Rupees (LKR),LKR,LBP,9.8194
Sri Lanka Rupees (LKR),LKR,MYR,0.0276
Sri Lanka Rupees (LKR),LKR,MUR,0.2257
Sri Lanka Rupees (LKR),LKR,MXN,0.1254
Sri Lanka Rupees (LKR),LKR,MAD,0.062
Sri Lanka Rupees (LKR),LKR,NZD,0.0094
Sri Lanka Rupees (LKR),LKR,NOK,0.0532
Sri Lanka Rupees (LKR),LKR,OMR,0.0025
Sri Lanka Rupees (LKR),LKR,PEN,0.0212
Sri Lanka Rupees (LKR),LKR,PHP,0.3339
Sri Lanka Rupees (LKR),LKR,PLN,0.0238
Sri Lanka Rupees (LKR),LKR,QAR,0.0237
Sri Lanka Rupees (LKR),LKR,RON,0.0257
Sri Lanka Rupees (LKR),LKR,RUB,0.3848
Sri Lanka Rupees (LKR),LKR,SAR,0.0245
Sri Lanka Rupees (LKR),LKR,SGD,0.0089
Sri Lanka Rupees (LKR),LKR,SKK,0.0065
Sri Lanka Rupees (LKR),LKR,ZAR,0.0927
Sri Lanka Rupees (LKR),LKR,KRW,7.2602
Sri Lanka Rupees (LKR),LKR,LKR,1
Sri Lanka Rupees (LKR),LKR,SDG,0.0434
Sri Lanka Rupees (LKR),LKR,SEK,0.055
Sri Lanka Rupees (LKR),LKR,CHF,0.0065
Sri Lanka Rupees (LKR),LKR,TWD,0.1966
Sri Lanka Rupees (LKR),LKR,THB,0.2164
Sri Lanka Rupees (LKR),LKR,TTD,0.0437
Sri Lanka Rupees (LKR),LKR,TND,0.0163
Sri Lanka Rupees (LKR),LKR,TRY,0.0253
Sri Lanka Rupees (LKR),LKR,VEF,0.0718
Sri Lanka Rupees (LKR),LKR,VND,147.7114
Sri Lanka Rupees (LKR),LKR,ZMK,0.0065
Sudan Pounds (SDG),SDG,AUD,0.1958                        
Sudan Pounds (SDG),SDG,CAD,0.1912                        
Sudan Pounds (SDG),SDG,EUR,0.129                        
Sudan Pounds (SDG),SDG,JPY,17.0914                        
Sudan Pounds (SDG),SDG,PKR,15.7809                        
Sudan Pounds (SDG),SDG,AED,0.5502                        
Sudan Pounds (SDG),SDG,GBP,0.1146                        
Sudan Pounds (SDG),SDG,USD,0.1499                        
Sudan Pounds (SDG),SDG,AFN,10.2455
Sudan Pounds (SDG),SDG,ALL,17.2207
Sudan Pounds (SDG),SDG,DZD,17.3922
Sudan Pounds (SDG),SDG,ARS,2.6415
Sudan Pounds (SDG),SDG,BSD,0.1499
Sudan Pounds (SDG),SDG,BHD,0.0565
Sudan Pounds (SDG),SDG,BDT,12.4291
Sudan Pounds (SDG),SDG,BBD,0.2997
Sudan Pounds (SDG),SDG,BMD,0.1499
Sudan Pounds (SDG),SDG,BRL,0.4966
Sudan Pounds (SDG),SDG,BGN,0.2515
Sudan Pounds (SDG),SDG,XOF,84.6499
Sudan Pounds (SDG),SDG,XAF,84.6499
Sudan Pounds (SDG),SDG,CLP,95.0878
Sudan Pounds (SDG),SDG,CNY,0.9942
Sudan Pounds (SDG),SDG,COP,454.8411
Sudan Pounds (SDG),SDG,XPF,15.3995
Sudan Pounds (SDG),SDG,CRC,85.5143
Sudan Pounds (SDG),SDG,HRK,0.9721
Sudan Pounds (SDG),SDG,CZK,3.3128
Sudan Pounds (SDG),SDG,DKK,0.9611
Sudan Pounds (SDG),SDG,DOP,7.0738
Sudan Pounds (SDG),SDG,XCD,0.4042
Sudan Pounds (SDG),SDG,EGP,2.645
Sudan Pounds (SDG),SDG,EEK,0.1499
Sudan Pounds (SDG),SDG,FJD,0.3137
Sudan Pounds (SDG),SDG,HKD,1.169
Sudan Pounds (SDG),SDG,HUF,40.2503
Sudan Pounds (SDG),SDG,ISK,15.9378
Sudan Pounds (SDG),SDG,XDR,0.1068
Sudan Pounds (SDG),SDG,INR,9.6751
Sudan Pounds (SDG),SDG,IDR,2022.8967
Sudan Pounds (SDG),SDG,IRR,5239.8237
Sudan Pounds (SDG),SDG,IQD,174.8136
Sudan Pounds (SDG),SDG,ILS,0.5265
Sudan Pounds (SDG),SDG,JMD,18.9419
Sudan Pounds (SDG),SDG,JOD,0.1063
Sudan Pounds (SDG),SDG,KES,15.5438
Sudan Pounds (SDG),SDG,KWD,0.0454
Sudan Pounds (SDG),SDG,LBP,226.0329
Sudan Pounds (SDG),SDG,MYR,0.6348
Sudan Pounds (SDG),SDG,MUR,5.1963
Sudan Pounds (SDG),SDG,MXN,2.8856
Sudan Pounds (SDG),SDG,MAD,1.427
Sudan Pounds (SDG),SDG,NZD,0.217
Sudan Pounds (SDG),SDG,NOK,1.2251
Sudan Pounds (SDG),SDG,OMR,0.0577
Sudan Pounds (SDG),SDG,PEN,0.4885
Sudan Pounds (SDG),SDG,PHP,7.6871
Sudan Pounds (SDG),SDG,PLN,0.5481
Sudan Pounds (SDG),SDG,QAR,0.5456
Sudan Pounds (SDG),SDG,RON,0.5914
Sudan Pounds (SDG),SDG,RUB,8.8572
Sudan Pounds (SDG),SDG,SAR,0.5637
Sudan Pounds (SDG),SDG,SGD,0.2045
Sudan Pounds (SDG),SDG,SKK,0.1499
Sudan Pounds (SDG),SDG,ZAR,2.1339
